Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5622,Import value,2016,2016,1000 USD,1368115.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5622,Import value,2017,2017,1000 USD,1484299.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2008,2008,1000 USD,689352.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5910,Export quantity,2014,2014,t,1.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5910,Export quantity,2015,2015,t,1510.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2009,2009,1000 USD,474605.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5622,Import value,2018,2018,1000 USD,1616738.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5622,Import value,2019,2019,1000 USD,1576246.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2010,2010,1000 USD,483817.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5910,Export quantity,2016,2016,t,0.030000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5910,Export quantity,2017,2017,t,16500.050000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2011,2011,1000 USD,696361.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5622,Import value,2020,2020,1000 USD,1355827.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5622,Import value,2021,2021,1000 USD,1942692.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2012,2012,1000 USD,610543.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5910,Export quantity,2018,2018,t,7.050000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5910,Export quantity,2019,2019,t,300.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2013,2013,1000 USD,631925.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5622,Import value,2022,2022,1000 USD,2420734.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5622,Import value,2023,2023,1000 USD,2117693.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2014,2014,1000 USD,622526.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5910,Export quantity,2020,2020,t,2083.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5910,Export quantity,2022,2022,t,10.500000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2015,2015,1000 USD,515106.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5622,Import value,2024,2024,1000 USD,1777686.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1987,1987,t,23430.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2016,2016,1000 USD,457665.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5910,Export quantity,2023,2023,t,124.300000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5910,Export quantity,2024,2024,t,64.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2017,2017,1000 USD,507133.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1988,1988,t,170181.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1989,1989,t,229772.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2018,2018,1000 USD,467418.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1961,1961,1000 USD,0.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1962,1962,1000 USD,70.000000,I,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2019,2019,1000 USD,507949.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1990,1990,t,4255.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1994,1994,t,88173.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2020,2020,1000 USD,490497.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1963,1963,1000 USD,130.000000,I,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1964,1964,1000 USD,510.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2021,2021,1000 USD,627052.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1995,1995,t,506552.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1996,1996,t,121216.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2022,2022,1000 USD,751123.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1965,1965,1000 USD,490.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1966,1966,1000 USD,0.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2023,2023,1000 USD,620849.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1997,1997,t,401513.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1998,1998,t,116826.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5622,Import value,2024,2024,1000 USD,501686.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1967,1967,1000 USD,0.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1968,1968,1000 USD,0.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1988,1988,t,1057.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1999,1999,t,333933.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2000,2000,t,540887.500000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1989,1989,t,454084.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1969,1969,1000 USD,0.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1970,1970,1000 USD,0.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1990,1990,t,302065.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2001,2001,t,509796.440000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2002,2002,t,442207.450000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1993,1993,t,340692.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1971,1971,1000 USD,302.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1972,1972,1000 USD,366.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1994,1994,t,154390.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2003,2003,t,564154.750000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2004,2004,t,347137.640000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1995,1995,t,321039.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1973,1973,1000 USD,0.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1974,1974,1000 USD,0.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1996,1996,t,554278.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2005,2005,t,394410.380000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2006,2006,t,536478.670000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1997,1997,t,316094.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1975,1975,1000 USD,0.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1976,1976,1000 USD,0.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1998,1998,t,128786.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2007,2007,t,563695.370000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2008,2008,t,1355948.580000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,1999,1999,t,72853.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1977,1977,1000 USD,0.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1978,1978,1000 USD,350.000000,I,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2000,2000,t,14576.020000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2009,2009,t,1112701.650000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2010,2010,t,401196.030000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2001,2001,t,4449.960000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1979,1979,1000 USD,1545.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1980,1980,1000 USD,1531.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2002,2002,t,0.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2011,2011,t,788528.250000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2012,2012,t,556124.790000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2003,2003,t,273.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1981,1981,1000 USD,410.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1982,1982,1000 USD,40.000000,I,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2004,2004,t,0.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2013,2013,t,691629.090000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2014,2014,t,1228022.990000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2005,2005,t,3982.700000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1983,1983,1000 USD,0.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1984,1984,1000 USD,0.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2006,2006,t,0.030000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2015,2015,t,865293.520000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2016,2016,t,1473589.470000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2007,2007,t,0.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1985,1985,1000 USD,0.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1986,1986,1000 USD,0.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2008,2008,t,24.280000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2017,2017,t,451231.380000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2018,2018,t,794368.360000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2009,2009,t,124.980000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1987,1987,1000 USD,8.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1988,1988,1000 USD,1.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2010,2010,t,111.560000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2019,2019,t,697661.210000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2020,2020,t,255638.390000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2011,2011,t,412.520000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1989,1989,1000 USD,0.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1990,1990,1000 USD,0.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2012,2012,t,159.510000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2021,2021,t,318195.070000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2022,2022,t,84684.350000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2013,2013,t,269.750000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1991,1991,1000 USD,237.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1992,1992,1000 USD,0.000000,I,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2014,2014,t,6.330000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2023,2023,t,126161.270000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2024,2024,t,34376.600000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2015,2015,t,467.450000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1993,1993,1000 USD,0.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1994,1994,1000 USD,508.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2016,2016,t,996.830000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,1987,1987,1000 USD,3414.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,1988,1988,1000 USD,22786.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2017,2017,t,1053.430000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1995,1995,1000 USD,8415.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1996,1996,1000 USD,5970.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2018,2018,t,20.420000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,1989,1989,1000 USD,32352.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,1990,1990,1000 USD,654.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2019,2019,t,24.330000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1997,1997,1000 USD,4916.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1998,1998,1000 USD,9371.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2020,2020,t,21259.470000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,1994,1994,1000 USD,14671.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,1995,1995,1000 USD,87076.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2021,2021,t,4120.620000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,1999,1999,1000 USD,5275.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2000,2000,1000 USD,5583.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2022,2022,t,4.130000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,1996,1996,1000 USD,31006.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,1997,1997,1000 USD,76587.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2023,2023,t,8.680000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2001,2001,1000 USD,912.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2002,2002,1000 USD,644.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5910,Export quantity,2024,2024,t,2.870000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,1998,1998,1000 USD,18063.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,1999,1999,1000 USD,45386.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,1988,1988,1000 USD,463.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2003,2003,1000 USD,644.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2004,2004,1000 USD,0.000000,X,Estimated data using trading partners database
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,1989,1989,1000 USD,85825.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2000,2000,1000 USD,75587.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2001,2001,1000 USD,76755.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,1990,1990,1000 USD,55183.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2005,2005,1000 USD,161.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2006,2006,1000 USD,0.000000,X,Estimated data using trading partners database
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,1993,1993,1000 USD,44031.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2002,2002,1000 USD,68927.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2003,2003,1000 USD,102278.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,1994,1994,1000 USD,20739.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2007,2007,1000 USD,108.000000,X,Estimated data using trading partners database
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2008,2008,1000 USD,23.000000,X,Estimated data using trading partners database
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,1995,1995,1000 USD,67424.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2004,2004,1000 USD,50247.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2005,2005,1000 USD,65792.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,1996,1996,1000 USD,128121.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2009,2009,1000 USD,23.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2010,2010,1000 USD,0.000000,X,Estimated data using trading partners database
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,1997,1997,1000 USD,59170.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2006,2006,1000 USD,82785.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2007,2007,1000 USD,147928.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,1998,1998,1000 USD,21868.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2011,2011,1000 USD,17.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2012,2012,1000 USD,1135.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,1999,1999,1000 USD,9863.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2008,2008,1000 USD,572384.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2009,2009,1000 USD,275944.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2000,2000,1000 USD,2660.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2013,2013,1000 USD,113.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2014,2014,1000 USD,1.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2001,2001,1000 USD,777.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2010,2010,1000 USD,80235.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2011,2011,1000 USD,281349.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2002,2002,1000 USD,11.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2015,2015,1000 USD,659.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2016,2016,1000 USD,0.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2003,2003,1000 USD,223.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2012,2012,1000 USD,185323.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2013,2013,1000 USD,232721.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2004,2004,1000 USD,0.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2017,2017,1000 USD,5280.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2018,2018,1000 USD,10.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2005,2005,1000 USD,664.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2014,2014,1000 USD,392957.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2015,2015,1000 USD,294530.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2006,2006,1000 USD,0.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2019,2019,1000 USD,255.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2020,2020,1000 USD,2466.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2007,2007,1000 USD,0.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2016,2016,1000 USD,394610.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2017,2017,1000 USD,126061.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2008,2008,1000 USD,7.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2022,2022,1000 USD,15.000000,A,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2023,2023,1000 USD,120.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2009,2009,1000 USD,0.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2018,2018,1000 USD,210240.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2019,2019,1000 USD,176071.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2010,2010,1000 USD,45.000000,E,
181,'716,Zimbabwe,15,'0111,Wheat,5922,Export value,2024,2024,1000 USD,73.000000,A,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2011,2011,1000 USD,398.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2020,2020,1000 USD,69480.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2021,2021,1000 USD,106157.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2012,2012,1000 USD,46.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2013,2013,1000 USD,118.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2022,2022,1000 USD,36256.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2023,2023,1000 USD,47036.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2014,2014,1000 USD,16.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2015,2015,1000 USD,601.000000,E,
52040,'013.03,Central America (excluding intra-trade),15,'0111,Wheat,5922,Export value,2024,2024,1000 USD,16496.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2016,2016,1000 USD,283.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2017,2017,1000 USD,311.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2018,2018,1000 USD,29.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2019,2019,1000 USD,33.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2020,2020,1000 USD,6769.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2021,2021,1000 USD,2076.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2022,2022,1000 USD,6.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2023,2023,1000 USD,9.000000,E,
52060,'029.03,Caribbean (excluding intra-trade),15,'0111,Wheat,5922,Export value,2024,2024,1000 USD,4.000000,E,
170,'604,Peru,15,'0111,Wheat,5610,Import quantity,1961,1961,t,416322.000000,A,
170,'604,Peru,15,'0111,Wheat,5610,Import quantity,1962,1962,t,405037.000000,A,
170,'604,Peru,15,'0111,Wheat,5610,Import quantity,1963,1963,t,352972.000000,A,
170,'604,Peru,15,'0111,Wheat,5610,Import quantity,1964,1964,t,383844.000000,A,
